Drug_ID,Drug_Name,Drug_Generic_Name,Drug_Manufacture_Name,Drug_Form,Drug_Strength
23943,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
23944,PROMETH FORTIS,PROMETHAZINE HYDROCHLORIDE,USA,SYRUP;ORAL,25MG/5ML
23945,PREDNISOLONE,PREDNISOLONE,USA,TABLET;ORAL,5MG
23946,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,5MG
23947,TRIAMCINOLONE,TRIAMCINOLONE,USA,TABLET;ORAL,4MG
23948,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
23949,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
23950,ARESTOCAINE HYDROCHLORIDE,MEPIVACAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,3%
23951,ORPHENADRINE CITRATE,ORPHENADRINE CITRATE,USA,INJECTABLE;INJECTION,30MG/ML
23952,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,TABLET;ORAL,100MG
23953,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
23954,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
23955,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,TABLET;ORAL,200MG
23956,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
23957,MEPROBAMATE,MEPROBAMATE,USA,TABLET;ORAL,200MG
23958,MEPROBAMATE,MEPROBAMATE,USA,TABLET;ORAL,400MG
23959,APRESAZIDE,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,USA,CAPSULE;ORAL,50MG;50MG
23960,APRESAZIDE,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,USA,CAPSULE;ORAL,100MG;50MG
23961,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
23962,"HYDRO-SERP ""25""",HYDROCHLOROTHIAZIDE; RESERPINE,USA,TABLET;ORAL,25MG;0.125MG
23963,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
23964,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
23965,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
23966,ACETAZOLAMIDE,ACETAZOLAMIDE,USA,TABLET;ORAL,250MG
23967,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,USA,TABLET;ORAL,12.5MG
23968,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,500MG
23969,MEPIVACAINE HYDROCHLORIDE W/ LEVONORDEFRIN,LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.05MG/ML;2%
23970,CHLOROTHIAZIDE W/ RESERPINE,CHLOROTHIAZIDE; RESERPINE,USA,TABLET;ORAL,250MG;0.125MG
23971,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSPHATE,USA,SOLUTION/DROPS;OTIC,EQ 0.1% PHOSPHATE
23972,CYCLOPENTOLATE HYDROCHLORIDE,CYCLOPENTOLATE HYDROCHLORIDE,USA,SOLUTION/DROPS;OPHTHALMIC,1%
23973,CIRCANOL,ERGOLOID MESYLATES,USA,TABLET;SUBLINGUAL,0.5MG
23974,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
23975,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
23976,MERSALYL-THEOPHYLLINE,MERSALYL SODIUM; THEOPHYLLINE,USA,INJECTABLE;INJECTION,100MG/ML;50MG/ML
23977,HYDRAP-ES,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE; RESERPINE,USA,TABLET;ORAL,25MG;15MG;0.1MG
23978,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
23979,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
23980,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
23981,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
23982,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
23983,CAM-AP-ES,HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE; RESERPINE,USA,TABLET;ORAL,25MG;15MG;0.1MG
23984,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
23985,PROMETHACON,PROMETHAZINE HYDROCHLORIDE,USA,SUPPOSITORY;RECTAL,25MG
23986,PROMETHACON,PROMETHAZINE HYDROCHLORIDE,USA,SUPPOSITORY;RECTAL,50MG
23987,PRIMIDONE,PRIMIDONE,USA,TABLET;ORAL,250MG
23988,PRIMIDONE,PRIMIDONE,USA,TABLET;ORAL,50MG
23989,TRIACET,TRIAMCINOLONE ACETONIDE,USA,CREAM;TOPICAL,0.03%
23990,TRIACET,TRIAMCINOLONE ACETONIDE,USA,CREAM;TOPICAL,0.10%
23991,TRIACET,TRIAMCINOLONE ACETONIDE,USA,CREAM;TOPICAL,0.50%
23992,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,25MG/ML
23993,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
23994,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,2.5MG
23995,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,20MG
23996,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
23997,FOLIC ACID,FOLIC ACID,USA,TABLET;ORAL,1MG
23998,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSPHATE,USA,INJECTABLE;INJECTION,EQ 4MG PHOSPHATE/ML
23999,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24000,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24001,HYDROXOCOBALAMIN,HYDROXOCOBALAMIN,USA,INJECTABLE;INJECTION,1MG/ML
24002,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
24003,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24004,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24005,SECOBARBITAL SODIUM,SECOBARBITAL SODIUM,USA,CAPSULE;ORAL,100MG
24006,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,500MG
24007,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24008,ERGOLOID MESYLATES,ERGOLOID MESYLATES,USA,TABLET;SUBLINGUAL,0.5MG
24009,METHAMPHETAMINE HYDROCHLORIDE,METHAMPHETAMINE HYDROCHLORIDE,USA,TABLET;ORAL,5MG
24010,METHAMPHETAMINE HYDROCHLORIDE,METHAMPHETAMINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
24011,CIN-QUIN,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
24012,DEXEDRINE,DEXTROAMPHETAMINE SULFATE,USA,TABLET;ORAL,5MG
24013,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
24014,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24015,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24016,ALPHACAINE,LIDOCAINE,USA,OINTMENT;TOPICAL,5%
24017,ALPHACAINE,LIDOCAINE,USA,OINTMENT;TOPICAL,5%
24018,ALPHACAINE,LIDOCAINE,USA,OINTMENT;TOPICAL,5%
24019,MENEST,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,0.625MG
24020,MENEST,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,2.5MG
24021,MENEST,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,1.25MG
24022,MENEST,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,0.3MG
24023,SULFALAR,SULFISOXAZOLE,USA,TABLET;ORAL,500MG
24024,AMITRIL,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,75MG
24025,SULFASALAZINE,SULFASALAZINE,USA,TABLET;ORAL,500MG
24026,METHYLTESTOSTERONE,METHYLTESTOSTERONE,USA,CAPSULE;ORAL,10MG
24027,NITROFURAZONE,NITROFURAZONE,USA,OINTMENT;TOPICAL,0.20%
24028,HYDROCORTISONE,HYDROCORTISONE,USA,OINTMENT;TOPICAL,0.50%
24029,HYDROCORTISONE,HYDROCORTISONE,USA,CREAM;TOPICAL,0.50%
24030,RESERPINE,RESERPINE,USA,TABLET;ORAL,1MG
24031,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,USA,"TABLET, CHEWABLE;ORAL",25MG
24032,HALOTHANE,HALOTHANE,USA,LIQUID;INHALATION,99.99%
24033,MICRAININ,ASPIRIN; MEPROBAMATE,USA,TABLET;ORAL,325MG;200MG
24034,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,USA,TABLET;ORAL,5MG
24035,GAMENE,LINDANE,USA,SHAMPOO;TOPICAL,1%
24036,GAMENE,LINDANE,USA,LOTION;TOPICAL,1%
24037,DEXONE 1.5,DEXAMETHASONE,USA,TABLET;ORAL,1.5MG
24038,DEXONE 0.5,DEXAMETHASONE,USA,TABLET;ORAL,0.5MG
24039,DEXONE 4,DEXAMETHASONE,USA,TABLET;ORAL,4MG
24040,DEXONE 0.75,DEXAMETHASONE,USA,TABLET;ORAL,0.75MG
24041,WYGESIC,ACETAMINOPHEN; PROPOXYPHENE HYDROCHLORIDE,USA,TABLET;ORAL,650MG;65MG
24042,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24043,AMINOPHYLLINE,AMINOPHYLLINE,USA,TABLET;ORAL,200MG
24044,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
24045,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24046,FEMOGEN,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,2.5MG
24047,FEMOGEN,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,1.25MG
24048,LYGEN,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24049,ARESTOCAINE HYDROCHLORIDE W/ LEVONORDEFRIN,LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.05MG/ML;2%
24050,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24051,TRIMEPRAZINE TARTRATE,TRIMEPRAZINE TARTRATE,USA,SYRUP;ORAL,EQ 2.5MG BASE/5ML
24052,GENAPAX,GENTIAN VIOLET,USA,TAMPON;VAGINAL,5MG
24053,DEAPRIL-ST,ERGOLOID MESYLATES,USA,TABLET;SUBLINGUAL,1MG
24054,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,100MG
24055,HYDROCORTISONE,HYDROCORTISONE,USA,CREAM;TOPICAL,2.50%
24056,HYDROCORTISONE,HYDROCORTISONE,USA,CREAM;TOPICAL,1%
24057,HYDROCORTISONE,HYDROCORTISONE,USA,OINTMENT;TOPICAL,2.50%
24058,HYDROCORTISONE,HYDROCORTISONE,USA,OINTMENT;TOPICAL,1%
24059,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
24060,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
24061,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24062,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,75MG
24063,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24064,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24065,ALPHAZINE,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
24066,DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,USA,TABLET;ORAL,0.025MG;2.5MG
24067,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,1%
24068,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,2%
24069,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
24070,ORPHENADRINE CITRATE,ORPHENADRINE CITRATE,USA,"TABLET, EXTENDED RELEASE;ORAL",100MG
24071,PRIMIDONE,PRIMIDONE,USA,TABLET;ORAL,250MG
24072,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,USA,TABLET;ORAL,500MG
24073,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
24074,TYLENOL W/ CODEINE NO. 1,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,300MG;7.5MG
24075,TYLENOL W/ CODEINE NO. 2,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,300MG;15MG
24076,TYLENOL W/ CODEINE NO. 3,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,300MG;30MG
24077,TYLENOL W/ CODEINE NO. 4,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,300MG;60MG
24078,TYLENOL W/ CODEINE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,325MG;7.5MG
24079,TYLENOL W/ CODEINE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,325MG;15MG
24080,TYLENOL W/ CODEINE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,325MG;30MG
24081,TYLENOL W/ CODEINE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,325MG;60MG
24082,TYLENOL W/ CODEINE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,SOLUTION;ORAL,120MG/5ML;12MG/5ML
24083,FOLIC ACID,FOLIC ACID,USA,TABLET;ORAL,1MG
24084,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
24085,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
24086,HYDROCORTISONE,HYDROCORTISONE,USA,TABLET;ORAL,20MG
24087,AEROLATE SR,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",260MG
24088,AEROLATE JR,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",130MG
24089,AEROLATE III,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",65MG
24090,FEMOGEN,"ESTROGENS, ESTERIFIED",USA,TABLET;ORAL,0.625MG
24091,PROCAN,PROCAINAMIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,500MG
24092,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24093,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,USA,CAPSULE;ORAL,50MG
24094,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,5MG
24095,PREDNISOLONE,PREDNISOLONE,USA,TABLET;ORAL,5MG
24096,CHLORDIAZACHEL,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24097,CHLORDIAZACHEL,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24098,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24099,ISONIAZID,ISONIAZID,USA,TABLET;ORAL,100MG
24100,AMITRIL,AMITRIPTYLINE HYDROCHLORIDE,USA,TABLET;ORAL,100MG
24101,TRIPROLIDINE HYDROCHLORIDE,TRIPROLIDINE HYDROCHLORIDE,USA,TABLET;ORAL,2.5MG
24102,STATOBEX-G,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
24103,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,100MG
24104,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,100MG
24105,DOLENE AP-65,ACETAMINOPHEN; PROPOXYPHENE HYDROCHLORIDE,USA,TABLET;ORAL,650MG;65MG
24106,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,CAPSULE;ORAL,200MG
24107,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,USA,TABLET;ORAL,4MG
24108,TRIHEXYPHENIDYL HYDROCHLORIDE,TRIHEXYPHENIDYL HYDROCHLORIDE,USA,TABLET;ORAL,5MG
24109,PERCOCET,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,USA,TABLET;ORAL,325MG;5MG
24110,LYGEN,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24111,LYGEN,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24112,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24113,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24114,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,5MG
24115,TRIHEXYPHENIDYL HYDROCHLORIDE,TRIHEXYPHENIDYL HYDROCHLORIDE,USA,TABLET;ORAL,2MG
24116,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24117,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,10MG
24118,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24119,MEPERIDINE AND ATROPINE SULFATE,ATROPINE SULFATE; MEPERIDINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.4MG/ML;50MG/ML
24120,MEPERIDINE AND ATROPINE SULFATE,ATROPINE SULFATE; MEPERIDINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.4MG/ML;75MG/ML
24121,MEPERIDINE AND ATROPINE SULFATE,ATROPINE SULFATE; MEPERIDINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.4MG/ML;100MG/ML
24122,TRIAMCINOLONE DIACETATE,TRIAMCINOLONE DIACETATE,USA,INJECTABLE;INJECTION,25MG/ML
24123,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24124,METHYLTESTOSTERONE,METHYLTESTOSTERONE,USA,"TABLET;BUCCAL, SUBLINGUAL",10MG
24125,ADIPEX-P,PHENTERMINE HYDROCHLORIDE,USA,TABLET;ORAL,37.5MG
24126,NITROFURAZONE,NITROFURAZONE,USA,SOLUTION;TOPICAL,0.20%
24127,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,0.50%
24128,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24129,FORBAXIN,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24130,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,500MG
24131,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24132,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,USA,TABLET;ORAL,4MG
24133,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
24134,FOLIC ACID,FOLIC ACID,USA,TABLET;ORAL,1MG
24135,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24136,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,USA,TABLET;ORAL,25MG
24137,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24138,ASBRON,THEOPHYLLINE SODIUM GLYCINATE,USA,TABLET;ORAL,EQ 150MG BASE
24139,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,USA,CAPSULE;ORAL,50MG
24140,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,20MG
24141,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24142,ALKERGOT,ERGOLOID MESYLATES,USA,TABLET;SUBLINGUAL,0.5MG
24143,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24144,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24145,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,500MG
24146,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,20MG
24147,PREDNISONE,PREDNISONE,USA,TABLET;ORAL,10MG
24148,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,5MG
24149,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,25MG
24150,CHLOROTHIAZIDE,CHLOROTHIAZIDE,USA,TABLET;ORAL,250MG
24151,DIMENHYDRINATE,DIMENHYDRINATE,USA,TABLET;ORAL,50MG
24152,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,USA,CAPSULE;ORAL,250MG
24153,THEOPHYLLINE,THEOPHYLLINE,USA,ELIXIR;ORAL,80MG/15ML
24154,PREDNISOLONE,PREDNISOLONE,USA,TABLET;ORAL,5MG
24155,GLUTETHIMIDE,GLUTETHIMIDE,USA,TABLET;ORAL,500MG
24156,NIACIN,NIACIN,USA,TABLET;ORAL,500MG
24157,CHLOROTHIAZIDE,CHLOROTHIAZIDE,USA,TABLET;ORAL,250MG
24158,QUINIDINE SULFATE,QUINIDINE SULFATE,USA,TABLET;ORAL,200MG
24159,ERGOLOID MESYLATES,ERGOLOID MESYLATES,USA,TABLET;SUBLINGUAL,1MG
24160,PROCHLORPERAZINE,PROCHLORPERAZINE MALEATE,USA,TABLET;ORAL,EQ 10MG BASE
24161,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,500MG
24162,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24163,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,25MG
24164,ELIXOPHYLLIN,THEOPHYLLINE,USA,"SOLUTION, ELIXIR;ORAL",80MG/15ML
24165,SLO-PHYLLIN,THEOPHYLLINE,USA,SYRUP;ORAL,80MG/15ML
24166,TRIPELENNAMINE HYDROCHLORIDE,TRIPELENNAMINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
24167,PROPOXYPHENE HYDROCHLORIDE,PROPOXYPHENE HYDROCHLORIDE,USA,CAPSULE;ORAL,65MG
24168,HYDROCORTISONE,HYDROCORTISONE,USA,CREAM;TOPICAL,1%
24169,METHOCARBAMOL,METHOCARBAMOL,USA,TABLET;ORAL,750MG
24170,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,USA,TABLET;ORAL,12.5MG
24171,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,USA,TABLET;ORAL,35MG
24172,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
24173,PROPYLTHIOURACIL,PROPYLTHIOURACIL,USA,TABLET;ORAL,50MG
24174,SLO-PHYLLIN,THEOPHYLLINE,USA,TABLET;ORAL,100MG
24175,SLO-PHYLLIN,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",125MG
24176,SLO-PHYLLIN,THEOPHYLLINE,USA,TABLET;ORAL,200MG
24177,SLO-PHYLLIN,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",250MG
24178,SLO-PHYLLIN,THEOPHYLLINE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",60MG
24179,RESERPINE,RESERPINE,USA,TABLET;ORAL,0.25MG
24180,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24181,LOW-QUEL,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,USA,TABLET;ORAL,0.025MG;2.5MG
24182,"HYDRO-SERP ""50""",HYDROCHLOROTHIAZIDE; RESERPINE,USA,TABLET;ORAL,50MG;0.125MG
24183,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,USA,INJECTABLE;INJECTION,50MG/ML
24184,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,325MG;30MG
24185,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN; CODEINE PHOSPHATE,USA,TABLET;ORAL,300MG;30MG
24186,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,USA,TABLET;ORAL,50MG
24187,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,10MG
24188,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,USA,TABLET;ORAL,50MG
